2.419256120920181274e-01,1.340235471725463867e-01,8.109686523675918579e-02,6.036831438541412354e-02,4.489662125706672668e-02,3.698879852890968323e-02,3.209502995014190674e-02,2.827486582100391388e-02,2.495170012116432190e-02,2.239963784813880920e-02,2.058173529803752899e-02,1.923013105988502502e-02,1.666390337049961090e-02,1.572909764945507050e-02,1.475567091256380081e-02,1.347094215452671051e-02,1.242050342261791229e-02,1.141476072371006012e-02,1.135667134076356888e-02,1.057751663029193878e-02,1.109958998858928680e-02,9.406637400388717651e-03,9.309812448918819427e-03,8.152813650667667389e-03,7.606234867125749588e-03,8.481394499540328979e-03,7.184648420661687851e-03,6.577105727046728134e-03,7.178410422056913376e-03,6.995947565883398056e-03
2.129646688699722290e-01,1.176499947905540466e-01,8.068974316120147705e-02,9.344105422496795654e-02,7.375475764274597168e-02,7.615873217582702637e-02,7.519866526126861572e-02,6.544710695743560791e-02,5.443441122770309448e-02,6.409568339586257935e-02,6.716984510421752930e-02,4.842086508870124817e-02,5.111975595355033875e-02,4.957947134971618652e-02,5.332072824239730835e-02,4.970960319042205811e-02,5.042788013815879822e-02,4.964085295796394348e-02,4.340726882219314575e-02,4.585969820618629456e-02,4.811454191803932190e-02,4.721138998866081238e-02,4.677944257855415344e-02,4.327438771724700928e-02,5.109486728906631470e-02,4.612482711672782898e-02,5.236503109335899353e-02,4.932938143610954285e-02,4.919612035155296326e-02,4.556417092680931091e-02
